Customer,Customer Name,Departure location,Arrival location,Hotel location,Country,Route,Class,ClassType,Area,Distance in km,Supplier,Hotel,Airline,Airline Code,Ticket Number,Exchange,Region,Advance Purchase,Order Date,Departure Date,Arrival Date,Invoice Date,Invoice Number,Dossier Nr,Product Description,Sales Type,Fare type issued,Reason code missed saving,Sales Channel,Booking Ref,Ref1,Ref2,Ref3,Ref4,Ref5,Ref7,Ref8,Ref9,Ref10,Line Number,Ticket Count,Travel days,Fare,Tax,Supplements,Total Sales Excl VAT,Total Sales VAT,Total Sales Incl VAT,Lowest offered fare,Reference fare,Saving,Denied Saving,Emission in tons,Compensation amount
00100194,APG Asset Management NV,PARIS,LONDON,'-,GB,CDG-LHR,K,ECONOMY,EUROPE,347.62,VCK Travel B.V.,,KLM,074,000003488099072,,Europe,0-7 days,03/18/2019,03/25/2019,03/25/2019,03/22/2019,9403178,2455279,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,SSIULS,,13232202,,,,,,,,8820398,1,1,138,30.79,3.2,171.99,0,171.99,168.99,168.99,0.2,-0.199999999999989,0.12,1.17
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,0-7 days,03/18/2019,03/25/2019,03/25/2019,03/22/2019,9403178,2455279,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2455279,,13232202,,,,,,,,8711393,0,1,30,0,0,30,0,30,0,0,0,0,0.12,1.17
00100194,APG Asset Management NV,AMSTERDAM,INCHEON INTL,'-,KR,AMS-ICN-HKG-AMS,I,BUSINESS,FAR EAST,17879.76,VCK Travel B.V.,,KLM,074,000003488163656,,Intercontinental,31-60 days,03/19/2019,04/22/2019,05/03/2019,03/22/2019,9403183,2458621,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,VQWE64,,13235100,,,,,,,,8820857,1,12,3240,364.84,25,3629.84,0,3629.84,3604.84,4439.84,835,0,8.3,80.93
00100194,APG Asset Management NV,,VERRE OOSTEN,'-,,,,,FAR EAST,,VCK Travel B.V.,,,,,,Intercontinental,31-60 days,03/19/2019,04/22/2019,04/22/2019,03/22/2019,9403183,2458621,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2458621,,13235100,,,,,,,,8711768,0,1,30,0,0,30,0,30,0,0,0,0,8.3,80.93
00100194,APG Asset Management NV,AMSTERDAM,LONDON,'-,GB,AMS-CDG-LHR-AMS,C,BUSINESS,EUROPE,1118.5,VCK Travel B.V.,,KLM,074,000003488163653,,Europe,0-7 days,03/21/2019,03/25/2019,03/26/2019,03/22/2019,9403185,2458578,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,NJI3CF,,13232202,,,,,,,,8825994,1,2,697,76.48,14.69,788.17,0,788.17,773.48,820.78,47.3,-0.000000000000113686837721616,0.5,4.88
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,0-7 days,03/21/2019,03/25/2019,03/25/2019,03/22/2019,9403185,2458578,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2458578,,13232202,,,,,,,,8711762,0,1,30,0,0,30,0,30,0,0,0,0,0.5,4.88
00100194,APG Asset Management NV,AMSTERDAM,LONDON,'-,GB,AMS-LHR-AMS,B,ECONOMY,EUROPE,743.52,VCK Travel B.V.,,KLM,074,000003488198750,A,Europe,0-7 days,03/18/2019,03/25/2019,03/26/2019,03/25/2019,9403192,2455277,Air ticket,Aviation sales,Published fare used,Reissue,Full Service,SSIPGZ,,13232202,,,,,,,,8817134,0,0,20,0,0,20,0,20,20,20,0,0,0.26,2.54
00100194,APG Asset Management NV,AMSTERDAM,LONDON,'-,GB,AMS-LHR-AMS,Y,ECONOMY,EUROPE,743.52,VCK Travel B.V.,,KLM,074,000003017541681,,Europe,0-7 days,03/18/2019,03/25/2019,03/26/2019,03/25/2019,9403192,2455277,Miscellaneous Document,Aviation sales,Published fare used,,Full Service,SSIPGZ,,13232202,,,,,,,,8817147,0,2,70,0,0,70,0,70,0,0,0,0,0.26,2.54
00100194,APG Asset Management NV,AMSTERDAM,LONDON,'-,GB,AMS-LHR-AMS,Y,ECONOMY,EUROPE,743.52,VCK Travel B.V.,,KLM,074,000003017541682,E,Europe,0-7 days,03/18/2019,03/25/2019,03/26/2019,03/25/2019,9403192,2455277,Miscellaneous Document,Aviation sales,Published fare used,,Full Service,SSIPGZ,,13232202,,,,,,,,8817136,0,0,0,0,0,0,0,0,0,0,0,0,0.26,2.54
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,0-7 days,03/18/2019,03/25/2019,03/25/2019,03/25/2019,9403192,2455277,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2455277,,13232202,,,,,,,,8724580,0,1,30,0,0,30,0,30,0,0,0,0,0.26,2.54
00100194,APG Asset Management NV,,LONDON,'-,GB,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,0-7 days,03/18/2019,03/25/2019,03/25/2019,03/25/2019,9403192,2455277,Surcharge for use of 24-hours service (VAT high),Miscellaneous sales,Published fare used,,Full Service,2455277,,13232202,,,,,,,,8724576,0,1,25,0,0,25,5.25,30.25,0,0,0,0,0.26,2.54
00100194,APG Asset Management NV,AMSTERDAM,LONDON,'-,GB,AMS-LGW-AMS,Y,ECONOMY,EUROPE,730.64,Easyjet Airline Company LTD,,EASYJET,U2,EWSHWWN,,Europe,0-7 days,03/12/2019,03/18/2019,03/19/2019,03/25/2019,9403216,2449000,Air ticket,Aviation sales,Internet fare used,Lowest fare used,Full Service,OYKEDT,,13232202,,,,,,,,8772350,-1,-2,-122.4,-15.21,-51.48,-189.09,0,-189.09,-137.61,-189.09,-51.48,0,0.26,2.54
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,0-7 days,03/12/2019,03/18/2019,03/18/2019,03/25/2019,9403216,2449000,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2449000,,13232202,,,,,,,,8722216,0,-1,-30,0,0,-30,0,-30,0,0,0,0,0.26,2.54
00100194,APG Asset Management NV,AMSTERDAM,LONDON,'-,GB,AMS-LGW-AMS,Y,ECONOMY,EUROPE,730.64,Easyjet Airline Company LTD,,EASYJET,U2,EWSHWWN,,Europe,0-7 days,03/12/2019,03/18/2019,03/19/2019,03/25/2019,9403217,2449000,Air ticket,Aviation sales,Internet fare used,Lowest fare used,Full Service,OYKEDT,,13232202,,,,,,,,8772336,1,2,122.4,15.21,51.48,189.09,0,189.09,137.61,137.61,7.105427357601E-015,0,0.26,2.54
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,0-7 days,03/12/2019,03/18/2019,03/18/2019,03/25/2019,9403217,2449000,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2449000,,13232202,,,,,,,,8723815,0,1,30,0,0,30,0,30,0,0,0,0,0.26,2.54
00100194,APG Asset Management NV,LONDON,AMSTERDAM,'-,NL,LHR-AMS,B,ECONOMY,EUROPE,371.76,VCK Travel B.V.,,KLM,074,000003488214604,A,Europe,0-7 days,03/19/2019,03/26/2019,03/26/2019,03/25/2019,9403219,2455296,Air ticket,Aviation sales,Published fare used,Reissue,Full Service,VXMAHN,,1102202,,,,,,,,8817150,0,0,212,0,0,212,0,212,212,212,0,0,0.13,1.27
00100194,APG Asset Management NV,LONDON,AMSTERDAM,'-,NL,LHR-AMS,Y,ECONOMY,EUROPE,371.76,VCK Travel B.V.,,KLM,074,000003017536907,,Europe,0-7 days,03/19/2019,03/26/2019,03/26/2019,03/25/2019,9403219,2455296,Miscellaneous Document,Aviation sales,Published fare used,,Full Service,VXMAHN,,1102202,,,,,,,,8817138,0,1,70,0,0,70,0,70,0,0,0,0,0.13,1.27
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,0-7 days,03/19/2019,03/26/2019,03/26/2019,03/25/2019,9403219,2455296,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2455296,,1102202,,,,,,,,8724584,0,1,30,0,0,30,0,30,0,0,0,0,0.13,1.27
00100194,APG Asset Management NV,AMSTERDAM,PRAGUE,'-,CS,AMS-PRG-AMS,M,ECONOMY,EUROPE,1413,VCK Travel B.V.,,KLM,074,000003488163643,,Europe,0-7 days,03/22/2019,03/25/2019,03/26/2019,03/25/2019,9403220,2458387,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,QFJLLP,,13232101,,,,,,,,8821298,1,2,672,45.59,13.63,731.22,0,731.22,717.59,766.87,49.28,0,0.5,4.88
00100194,APG Asset Management NV,PRAGUE,PRAGUE,PRAGUE,,,,,EUROPE,,VCK Travel B.V.,AUGUSTINE HOTEL PRAGUE,,,,,Europe,0-7 days,03/22/2019,03/25/2019,03/26/2019,03/25/2019,9403220,2458387,Hotelreservation outside European Union,Hotel referral,Published fare used,,Full Service,QFJLLP,,13232101,,,,,,,,8718719,0,2,315.57,0,0,315.57,0,315.57,0,0,0,0,0.5,4.88
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,0-7 days,03/22/2019,03/25/2019,03/25/2019,03/25/2019,9403220,2458387,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2458387,,13232101,,,,,,,,8725546,0,1,30,0,0,30,0,30,0,0,0,0,0.5,4.88
00100194,APG Asset Management NV,,PRAGUE,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,0-7 days,03/22/2019,03/25/2019,03/26/2019,03/25/2019,9403220,2458387,Handling fee hotel (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2458387,,13232101,,,,,,,,8722977,0,2,5,0,0,5,0,5,0,0,0,0,0.5,4.88
00100194,APG Asset Management NV,AMSTERDAM,LONDON,'-,GB,AMS-LCY,O,ECONOMY,EUROPE,334.74,VCK Travel B.V.,,BRITISH AIRWAYS,125,000003488163657,,Europe,8-14 days,03/22/2019,04/02/2019,04/02/2019,03/25/2019,9403221,2458644,Air ticket,Aviation sales,Published fare used,Lowest fare used,Full Service,R36WQ8,,13232207,,,,,,,,8821328,1,1,61,25.61,0,86.61,0,86.61,86.61,86.61,0,0,0.12,1.17
00100194,APG Asset Management NV,LONDON,AMSTERDAM,'-,NL,LCY-AMS,P,ECONOMY,EUROPE,334.74,VCK Travel B.V.,,KLM,074,000003488163658,,Europe,8-14 days,03/22/2019,04/02/2019,04/02/2019,03/25/2019,9403221,2458644,Air ticket,Aviation sales,Published fare used,Lowest fare used,Full Service,R36WQ8,,13232207,,,,,,,,8821313,1,1,188,68.56,4.87,261.43,0,261.43,256.56,256.56,-4.44089209850063E-015,0,0.12,1.17
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,8-14 days,03/22/2019,04/02/2019,04/02/2019,03/25/2019,9403221,2458644,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2458644,,13232207,,,,,,,,8722996,0,1,30,0,0,30,0,30,0,0,0,0,0.12,1.17
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,8-14 days,03/22/2019,04/02/2019,04/02/2019,03/25/2019,9403221,2458644,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2458644,,13232207,,,,,,,,8722997,0,1,30,0,0,30,0,30,0,0,0,0,0.12,1.17
00100194,APG Asset Management NV,AMSTERDAM,PARIS,'-,FR,AMS-CDG,B,ECONOMY,EUROPE,399.12,VCK Travel B.V.,,KLM,074,000003488163664,,Europe,0-7 days,03/21/2019,03/28/2019,03/28/2019,03/25/2019,9403222,2458759,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,NT8JYH,,13232207,,,,,,,,8821346,1,1,382,23.31,7.7,413.01,0,413.01,405.31,455.8,50.49,0,0.14,1.37
00100194,APG Asset Management NV,PARIS,AMSTERDAM,'-,NL,CDG-MAD-AMS,D,BUSINESS,EUROPE,2526.66,VCK Travel B.V.,,KLM,074,000003488163665,,Europe,0-7 days,03/21/2019,03/28/2019,03/29/2019,03/25/2019,9403222,2458759,Air ticket,Aviation sales,Published fare used,Lowest fare used,Full Service,NT8JYH,,13232207,,,,,,,,8821331,1,2,1199,59.49,23.91,1282.4,0,1282.4,1258.49,1258.49,-0.0000000000000817124146124115,0,0.94,9.17
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,0-7 days,03/21/2019,03/28/2019,03/28/2019,03/25/2019,9403222,2458759,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2458759,,13232207,,,,,,,,8725583,0,1,30,0,0,30,0,30,0,0,0,0,0.94,9.17
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,0-7 days,03/21/2019,03/28/2019,03/28/2019,03/25/2019,9403222,2458759,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2458759,,13232207,,,,,,,,8725587,0,1,30,0,0,30,0,30,0,0,0,0,0.14,1.37
00100194,APG Asset Management NV,AMSTERDAM,MILAN,'-,IT,AMS-LIN,M,ECONOMY,EUROPE,830.42,VCK Travel B.V.,,ALITALIA,055,000003488214610,,Europe,8-14 days,03/25/2019,04/04/2019,04/04/2019,03/25/2019,9403223,2459578,Air ticket,Aviation sales,Published fare used,Lowest fare used,Full Service,LL5BED,,13232204,,,,,,,,8827468,1,1,296,71.56,0,367.56,0,367.56,367.56,367.56,0,0,0.29,2.83
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,8-14 days,03/25/2019,04/04/2019,04/04/2019,03/25/2019,9403223,2459578,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2459578,,13232204,,,,,,,,8726176,0,1,30,0,0,30,0,30,0,0,0,0,0.29,2.83
00100194,APG Asset Management NV,VERONA,AMSTERDAM,'-,NL,VRN-AMS,A,ECONOMY,EUROPE,889.97,Transavia Airlines,,TRANSAVIA,HV,OHEDTR,,Europe,8-14 days,03/25/2019,04/07/2019,04/07/2019,03/25/2019,9403224,2459584,Air ticket,Aviation sales,Internet fare used,Lowest fare used,Full Service,LMUU6H,,,,,,,,,,9005980,1,1,53.75,22.15,1.67,77.57,0,77.57,75.9,75.9,0.0000000000000124344978758018,-0.000000000000014210854715202,0.3,2.93
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,8-14 days,03/25/2019,04/07/2019,04/07/2019,03/25/2019,9403224,2459584,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2459584,,13232204,,,,,,,,8726169,0,1,30,0,0,30,0,30,0,0,0,0,0.3,2.93
00100194,APG Asset Management NV,AMSTERDAM,LONDON,'-,GB,AMS-LCY-AMS,U,ECONOMY,EUROPE,669.48,VCK Travel B.V.,,KLM,074,000003488214623,,Europe,15-21 days,03/22/2019,04/10/2019,04/10/2019,03/25/2019,9403225,2459622,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,RA3F5Y,,13232207,,,,,,,,8827532,1,1,215,93.64,5.86,314.5,0,314.5,308.64,320.61,11.97,0,0.24,2.34
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,15-21 days,03/22/2019,04/10/2019,04/10/2019,03/25/2019,9403225,2459622,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2459622,,13232207,,,,,,,,8723312,0,1,30,0,0,30,0,30,0,0,0,0,0.24,2.34
00100194,APG Asset Management NV,AMSTERDAM,LONDON,'-,GB,AMS-LCY-AMS,U,ECONOMY,EUROPE,669.48,VCK Travel B.V.,,KLM,074,000003488214624,,Europe,15-21 days,03/22/2019,04/10/2019,04/10/2019,03/25/2019,9403225,2459622,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,RA3F5Y,,13232207,,,,,,,,8821962,1,1,215,93.64,5.86,314.5,0,314.5,308.64,320.61,11.97,0,0.24,2.34
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,15-21 days,03/22/2019,04/10/2019,04/10/2019,03/25/2019,9403225,2459622,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2459622,,13232207,,,,,,,,8723296,0,1,30,0,0,30,0,30,0,0,0,0,0.24,2.34
00100260,APG Rechtenbeheer N.V.,AMSTERDAM,LOS ANGELES,'-,US,AMS-LAX,K,ECONOMY,NORTH AMERICA,0,VCK Travel B.V.,,KLM,074,000003017536911,,Intercontinental,31-60 days,03/19/2019,05/14/2019,05/14/2019,03/25/2019,9403226,2459624,Seat reservation,Aviation sales,Published fare used,,Full Service,VO8962,,2001200,,,,,,,,8821967,0,1,157.5,0,0,157.5,0,157.5,0,0,0,0,2.78,27.1
00100260,APG Rechtenbeheer N.V.,AMSTERDAM,LOS ANGELES,'-,US,AMS-LAX-AMS,K,ECONOMY,NORTH AMERICA,17957.02,VCK Travel B.V.,,KLM,074,000003488214625,,Intercontinental,31-60 days,03/19/2019,05/14/2019,05/19/2019,03/25/2019,9403226,2459624,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,VO8962,,2001200,,,,,,,,8827533,1,6,1104,324.84,0,1428.84,0,1428.84,1428.84,1470.84,42,0,2.78,27.1
00100260,APG Rechtenbeheer N.V.,LOS ANGELES,AMSTERDAM,'-,NL,LAX-AMS,K,ECONOMY,NORTH AMERICA,0,VCK Travel B.V.,,KLM,074,000003017536912,,Intercontinental,31-60 days,03/19/2019,05/18/2019,05/19/2019,03/25/2019,9403226,2459624,Seat reservation,Aviation sales,Published fare used,,Full Service,VO8962,,2001200,,,,,,,,8821964,0,2,153,0,0,153,0,153,0,0,0,0,2.78,27.1
00100260,APG Rechtenbeheer N.V.,,NOORD AMERIKA,'-,,,,,NORTH AMERICA,,VCK Travel B.V.,,,,,,Intercontinental,31-60 days,03/19/2019,05/14/2019,05/14/2019,03/25/2019,9403226,2459624,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2459624,,2001200,,,,,,,,8720000,0,1,30,0,0,30,0,30,0,0,0,0,2.78,27.1
00100260,APG Rechtenbeheer N.V.,,NOORD AMERIKA,'-,,,,,NORTH AMERICA,,VCK Travel B.V.,,,,,,Intercontinental,31-60 days,03/19/2019,05/14/2019,05/14/2019,03/25/2019,9403226,2459624,Handling fee seat reservation (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2459624,,2001200,,,,,,,,8717581,0,1,15,0,0,15,0,15,0,0,0,0,2.78,27.1
00100194,APG Asset Management NV,AMSTERDAM,GENEVA,'-,CH,AMS-GVA-AMS,L,ECONOMY,EUROPE,1364.72,VCK Travel B.V.,,KLM,074,000003488214639,,Europe,60 days or more,03/25/2019,06/17/2019,06/21/2019,03/25/2019,9403228,2459815,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,M3HYTY,,1102207,,,,,,,,8822122,1,5,148,49.23,3.74,200.97,0,200.97,197.23,227.47,30.24,0,0.46,4.48
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,60 days or more,03/25/2019,06/17/2019,06/17/2019,03/25/2019,9403228,2459815,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2459815,,1102207,,,,,,,,8723435,0,1,30,0,0,30,0,30,0,0,0,0,0.46,4.48
00100194,APG Asset Management NV,AMSTERDAM,LONDON,'-,GB,AMS-LCY-AMS,Y,ECONOMY,EUROPE,669.48,VCK Travel B.V.,,KLM,074,000003487899761,R,Europe,0-7 days,03/07/2019,03/11/2019,03/11/2019,03/25/2019,9403229,2445696,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,OA5WQK,,13232202,,,,,,,,8813662,1,1,544,91.89,0,635.89,0,635.89,635.89,635.89,0,0,0.24,2.34
00100194,APG Asset Management NV,AMSTERDAM,LONDON,'-,GB,AMS-LCY-AMS,Y,ECONOMY,EUROPE,669.48,VCK Travel B.V.,,KLM,074,000034878789961,R,Europe,0-7 days,03/07/2019,03/11/2019,03/11/2019,03/25/2019,9403229,2445696,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,OA5WQK,,13232202,,,,,,,,8813648,-1,-1,-647.97,0,0,-647.97,0,-647.97,-647.97,-647.97,0,0,0.24,2.34
00100194,APG Asset Management NV,LUXEMBOURG,AMSTERDAM,'-,NL,LUX-AMS,T,ECONOMY,EUROPE,315.43,VCK Travel B.V.,,KLM,074,000003488214684,E,Europe,60 days or more,03/26/2019,09/27/2019,09/27/2019,03/26/2019,9403293,2460507,Air ticket,Aviation sales,Published fare used,Reissue,Full Service,OLW8IB,,13232207,,,,,,,,8822985,0,0,0,0,0,0,0,0,0,0,0,0,0.11,1.07
00100194,APG Asset Management NV,LUXEMBOURG,AMSTERDAM,'-,NL,LUX-AMS,Y,ECONOMY,EUROPE,315.43,VCK Travel B.V.,,KLM,074,000003017536929,,Europe,60 days or more,03/26/2019,09/27/2019,09/27/2019,03/26/2019,9403293,2460507,Miscellaneous Document,Aviation sales,Published fare used,,Full Service,OLW8IB,,13232207,,,,,,,,8828972,0,1,70,0,0,70,0,70,0,0,0,0,0.11,1.07
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,60 days or more,03/26/2019,09/27/2019,09/27/2019,03/26/2019,9403293,2460507,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2460507,,13232207,,,,,,,,8732286,0,1,30,0,0,30,0,30,0,0,0,0,0.11,1.07
00100194,APG Asset Management NV,SCHIPHOL,PARIS NORD,'-,FR,AMS-PAR,1,,EUROPE,0,NS INTERNATIONAL,,,,000182128691603,,Europe,60 days or more,01/10/2019,03/28/2019,03/28/2019,03/26/2019,9403294,2394480,Train ticket European Union,Train,Published fare used,,Full Service,MSJKGJR,,13232207,,,,,,,,8864393,-1,-1,-135,0,0,-135,0,-135,0,0,0,0,0,0
00100194,APG Asset Management NV,,PARIS,'-,FR,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,60 days or more,01/10/2019,03/28/2019,03/28/2019,03/26/2019,9403294,2394480,Handling fee refund train ticket (VAT high),Miscellaneous sales,Published fare used,,Full Service,2394480,,13232207,,,,,,,,8729172,0,1,15,0,0,15,3.15,18.15,0,0,0,0,0,0
00100194,APG Asset Management NV,PARIS EST,LUXEMBOURG,'-,LU,PAR-LUX,1,,EUROPE,0,NS INTERNATIONAL,,,,000872128967405,,Europe,60 days or more,01/10/2019,03/29/2019,03/29/2019,03/26/2019,9403295,2394499,Train ticket European Union,Train,Published fare used,,Full Service,CXMQWRR,,13232207,,,,,,,,8864379,-1,-1,-154,0,0,-154,0,-154,0,0,0,0,0,0
00100194,APG Asset Management NV,,LUXEMBOURG,'-,LU,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,60 days or more,01/10/2019,03/29/2019,03/29/2019,03/26/2019,9403295,2394499,Handling fee refund train ticket (VAT high),Miscellaneous sales,Published fare used,,Full Service,2394499,,13232207,,,,,,,,8729297,0,1,15,0,0,15,3.15,18.15,0,0,0,0,0,0
00100194,APG Asset Management NV,PARIS EST,LUXEMBOURG,'-,LU,PAR-LUX,1,,EUROPE,0,NS INTERNATIONAL,,,,000872128967363,,Europe,60 days or more,01/10/2019,03/29/2019,03/29/2019,03/26/2019,9403295,2394499,Train ticket European Union,Train,Published fare used,,Full Service,CXMQWRR,,13232207,,,,,,,,8864452,-1,-1,-154,0,0,-154,0,-154,0,0,0,0,0,0
00100194,APG Asset Management NV,,LUXEMBOURG,'-,LU,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,60 days or more,01/10/2019,03/29/2019,03/29/2019,03/26/2019,9403295,2394499,Handling fee refund train ticket (VAT high),Miscellaneous sales,Published fare used,,Full Service,2394499,,13232207,,,,,,,,8729283,0,1,15,0,0,15,3.15,18.15,0,0,0,0,0,0
00100194,APG Asset Management NV,BUNNIK,BRUSSEL ZUID,'-,,,1,,*NA*,0,NS INTERNATIONAL,,,,,,Intercontinental,0-7 days,03/26/2019,03/22/2019,03/22/2019,03/26/2019,9403296,2460522,Train ticket,Train,Published fare used,,Full Service,JXFFJRL,,13234100,,,,,,,,8870235,0,1,236.9,0,0,236.9,0,236.9,0,0,0,0,0,0
00100194,APG Asset Management NV,,BRUSSELS,'-,,,,,*NA*,,VCK Travel B.V.,,,,,,Intercontinental,0-7 days,03/26/2019,03/22/2019,03/22/2019,03/26/2019,9403296,2460522,Handling fee train ticket (VAT high),Miscellaneous sales,Published fare used,,Full Service,2460522,,13234100,,,,,,,,8735768,0,1,15,0,0,15,3.15,18.15,0,0,0,0,0,0
00100194,APG Asset Management NV,AMSTERDAM CENTRAAL,BRUSSEL ZUID,'-,,,1,,*NA*,0,NS INTERNATIONAL,,,,,,Intercontinental,0-7 days,03/26/2019,03/22/2019,03/22/2019,03/26/2019,9403296,2460522,Train ticket,Train,Published fare used,,Full Service,JXFFJRL,,13234400,,,,,,,,8870237,0,1,236.9,0,0,236.9,0,236.9,0,0,0,0,0,0
00100194,APG Asset Management NV,,BRUSSELS,'-,,,,,*NA*,,VCK Travel B.V.,,,,,,Intercontinental,0-7 days,03/26/2019,03/22/2019,03/22/2019,03/26/2019,9403296,2460522,Handling fee train ticket (VAT high),Miscellaneous sales,Published fare used,,Full Service,2460522,,13234400,,,,,,,,8732290,0,1,15,0,0,15,3.15,18.15,0,0,0,0,0,0
00100194,APG Asset Management NV,AMSTERDAM,NEW YORK,'-,US,AMS-JFK-AMS,K,ECONOMY,NORTH AMERICA,11725.66,VCK Travel B.V.,,KLM,074,000003488239606,,Intercontinental,15-21 days,03/22/2019,04/07/2019,04/12/2019,03/26/2019,9403312,2460824,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,R3XOK7,,1106640,,,,,,,,8823260,1,6,739,325.32,20.22,1084.54,0,1084.54,1064.32,1112.05,47.73,0,1.82,17.74
00100194,APG Asset Management NV,NEW YORK,AMSTERDAM,'-,NL,JFK-AMS,Q,ECONOMY,NORTH AMERICA,0,VCK Travel B.V.,,KLM,074,000003017536933,,Intercontinental,15-21 days,03/22/2019,04/11/2019,04/12/2019,03/26/2019,9403312,2460824,Seat reservation,Aviation sales,Published fare used,,Full Service,R3XOK7,,1106640,,,,,,,,8829378,0,2,95,0,0,95,0,95,0,0,0,0,1.82,17.74
00100194,APG Asset Management NV,,NOORD AMERIKA,'-,,,,,NORTH AMERICA,,VCK Travel B.V.,,,,,,Intercontinental,15-21 days,03/22/2019,04/07/2019,04/07/2019,03/26/2019,9403312,2460824,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2460824,,1106640,,,,,,,,8736075,0,1,30,0,0,30,0,30,0,0,0,0,1.82,17.74
00100194,APG Asset Management NV,,NOORD AMERIKA,'-,,,,,NORTH AMERICA,,VCK Travel B.V.,,,,,,Intercontinental,15-21 days,03/22/2019,04/11/2019,04/11/2019,03/26/2019,9403312,2460824,Handling fee seat reservation (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2460824,,1106640,,,,,,,,8736063,0,1,15,0,0,15,0,15,0,0,0,0,1.82,17.74
